source_album_type,source_album_id,source_track_id,track_no,track_title,pay_type,last_update,duration_seconds,file_size_bytes,play_count,source_url
book,44177,4417700000025,25,迷狐之夏：妖精赖上我024,free,2025-11-28,,,,https://www.lrts.me/book/44177
book,44177,4417700000026,26,迷狐之夏：妖精赖上我025,free,2025-11-28,,,,https://www.lrts.me/book/44177
book,44177,4417700000027,27,迷狐之夏：妖精赖上我026,free,2025-11-28,,,,https://www.lrts.me/book/44177
book,44177,4417700000028,28,迷狐之夏：妖精赖上我027,free,2025-11-28,,,,https://www.lrts.me/book/44177
book,44177,4417700000029,29,迷狐之夏：妖精赖上我028,free,2025-11-28,,,,https://www.lrts.me/book/44177
book,44177,4417700000030,30,迷狐之夏：妖精赖上我029,free,2025-11-28,,,,https://www.lrts.me/book/44177
book,33955788,33955788_1,1,001 威胁，交换身份,free,2021-02-05,,,,https://www.lrts.me/book/33955788
book,33955788,33955788_2,2,002 悔婚还来得及吗？,free,2021-02-05,,,,https://www.lrts.me/book/33955788
book,33955788,33955788_3,3,003 新郎，你还未宣誓,free,2021-02-05,,,,https://www.lrts.me/book/33955788
book,33955788,33955788_4,4,004 交战，我不喜欢你,free,2021-02-05,,,,https://www.lrts.me/book/33955788
book,33955788,33955788_5,5,005 你不能带走妈妈,free,2021-02-05,,,,https://www.lrts.me/book/33955788
book,33955788,33955788_6,6,006 对你，没兴趣,free,2021-02-05,,,,https://www.lrts.me/book/33955788
book,33955788,33955788_7,7,007 你还能再丢人吗,free,2021-02-05,,,,https://www.lrts.me/book/33955788
book,33955788,33955788_8,8,008 谈判，为自己争取福利,free,2021-02-05,,,,https://www.lrts.me/book/33955788
book,33955788,33955788_9,9,009 闺蜜出事了,free,2021-02-05,,,,https://www.lrts.me/book/33955788
book,33955788,33955788_10,10,010 遇险，顾西城相救,free,2021-02-05,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000011,11,011 彪悍的女人们,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000012,12,012 老妇人的调教,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000013,13,013 苏颜兮受伤,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000014,14,014 拉皮条？,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000015,15,015 亲密一吻,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000016,16,016 他难道没有男伴？,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000017,17,017 你不能见他,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000018,18,018 别提那个混蛋成吗？,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000019,19,019 南宫琉璃,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000020,20,020 妹妹上门,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000021,21,021 气氛诡异,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000022,22,022 苏颜兮上班,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000023,23,023 我教小兮,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000024,24,024 被欺负了,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000025,25,025 去总裁办公室,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000026,26,026 再次去酒吧,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000027,27,027 突来的混乱场面,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000028,28,028 偶尔撒娇的女人,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000029,29,029 五千字检讨书,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,33955788,3395578800000030,30,030 两人的夜,free,2026-05-02,,,,https://www.lrts.me/book/33955788
book,49439246,49439246_1,1,第1集 一夜缠绵,free,2019-10-19,,,,https://www.lrts.me/book/49439246
book,49439246,49439246_2,2,第2集 轰动全城的广告,free,2019-10-19,,,,https://www.lrts.me/book/49439246
book,49439246,49439246_3,3,第3集 暧昧，他在看谁？,free,2019-10-19,,,,https://www.lrts.me/book/49439246
book,49439246,49439246_4,4,第4集 坚强的温暖,free,2019-10-19,,,,https://www.lrts.me/book/49439246
book,49439246,49439246_5,5,第5集 腹黑叶非墨,free,2019-10-19,,,,https://www.lrts.me/book/49439246
book,49439246,49439246_6,6,第6集 叶雨桐,free,2019-10-19,,,,https://www.lrts.me/book/49439246
book,49439246,49439246_7,7,第7集 温暖的第一次,free,2019-10-19,,,,https://www.lrts.me/book/49439246
book,49439246,49439246_8,8,第8集 借刀,free,2019-10-19,,,,https://www.lrts.me/book/49439246
book,49439246,49439246_9,9,第9集 英雄救美,free,2019-10-19,,,,https://www.lrts.me/book/49439246
book,49439246,49439246_10,10,第10集 晦涩的叶二少,free,2019-10-19,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000011,11,第11集 离家出走了,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000012,12,第12集 未婚妻,free,2025-11-22,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000013,13,第13集 5203，我爱你撒,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000014,14,第14集 母亲的手段,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000015,15,第15集 只吻我爱的人,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000016,16,第16集 喜欢演戏,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000017,17,第17集 真相,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000018,18,第18集 不平等的协议,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000019,19,第19集 捧温暖吧,free,2025-11-22,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000020,20,第20集 魔鬼训练,free,2025-10-13,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000021,21,第21集 电视剧试镜,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000022,22,第22集 不要让温暖知道,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000023,23,第23集 厨房里暧昧,free,2025-11-22,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000024,24,第24集 偶遇程安雅,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000025,25,第25集 有爱的便当,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000026,26,第26集 浪漫有尴尬的偶遇,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000027,27,第27集 前尘往事,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000028,28,第28集 明天就去隆胸,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000029,29,第29集 事业初见起色,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,49439246,4943924600000030,30,第30集 吻戏要借位,free,2025-09-24,,,,https://www.lrts.me/book/49439246
book,97657602,97657602_1,1,彗星II：蓝洞之恋 片头,free,2020-07-02,,,,https://www.lrts.me/book/97657602
book,97657602,97657602_2,2,第001集 蓝洞计划,free,2020-07-02,,,,https://www.lrts.me/book/97657602
book,97657602,97657602_3,3,第002集 再遇白筱心,free,2020-07-02,,,,https://www.lrts.me/book/97657602
book,97657602,97657602_4,4,第003集 兰大助休假,free,2020-07-02,,,,https://www.lrts.me/book/97657602
book,97657602,97657602_5,5,第004集 我要仲裁申请精神损失费！,free,2020-07-02,,,,https://www.lrts.me/book/97657602
book,97657602,97657602_6,6,第005集 让你第一天就滚蛋,free,2020-07-02,,,,https://www.lrts.me/book/97657602
book,97657602,97657602_7,7,第006集 幼稚主仆,free,2020-07-02,,,,https://www.lrts.me/book/97657602
book,97657602,97657602_8,8,第007集 林氏草书,free,2020-07-02,,,,https://www.lrts.me/book/97657602
book,97657602,97657602_9,9,第008集 你不了解00后,free,2020-07-02,,,,https://www.lrts.me/book/97657602
book,97657602,97657602_10,10,第009集 遇见你能有好事？,free,2020-07-02,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000011,11,第010集 我姓贺不姓黑,free,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000012,12,第011集 老板的面哭着也要吃完,free,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000013,13,第012集 那道刀疤~1,free,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000014,14,第013集 二选一,free,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000015,15,第014集 我手机招你惹你了,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000016,16,第015集 大十岁不算大,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000017,17,第016集 脑子是不是有包,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000018,18,第017集 遣散费想翻倍,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000019,19,第018集-要不要这样,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000020,20,第019集 大叔与小屁孩,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000021,21,第020集 这也算是科学研究~1,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000022,22,第021集 帮我照顾森禾好吗,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000023,23,第022集 我要人工呼吸了！~1,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000024,24,第023集 检查,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000025,25,第024 比转正还痛苦的事情,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000026,26,第025集 兰大助归来！~1,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000027,27,第026 旧人总比新人熟,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000028,28,第027 浪漫的回忆,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000029,29,第028集 谈如何攻略未来老板~1,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97657602,9765760200000030,30,第029集 夜不归宿,paid,2025-07-11,,,,https://www.lrts.me/book/97657602
book,97677384,97677384_1,1,甜了青梅配竹马 第001集,free,2020-07-23,,,,https://www.lrts.me/book/97677384
book,97677384,97677384_2,2,甜了青梅配竹马 第002集,free,2020-07-23,,,,https://www.lrts.me/book/97677384
book,97677384,97677384_3,3,甜了青梅配竹马 第003集,free,2020-07-23,,,,https://www.lrts.me/book/97677384
book,97677384,97677384_4,4,甜了青梅配竹马 第004集,free,2020-07-23,,,,https://www.lrts.me/book/97677384
book,97677384,97677384_5,5,甜了青梅配竹马 第005集,free,2020-07-23,,,,https://www.lrts.me/book/97677384
book,97677384,97677384_6,6,甜了青梅配竹马 第006集,free,2020-07-23,,,,https://www.lrts.me/book/97677384
book,97677384,97677384_7,7,甜了青梅配竹马 第007集,free,2020-07-23,,,,https://www.lrts.me/book/97677384
book,97677384,97677384_8,8,甜了青梅配竹马 第008集,free,2020-07-23,,,,https://www.lrts.me/book/97677384
book,97677384,97677384_9,9,甜了青梅配竹马 第009集,free,2020-07-23,,,,https://www.lrts.me/book/97677384
book,97677384,97677384_10,10,甜了青梅配竹马 第010集,free,2020-07-23,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000011,11,甜了青梅配竹马 第011集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000012,12,甜了青梅配竹马 第012集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000013,13,甜了青梅配竹马 第013集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000014,14,甜了青梅配竹马 第014集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000015,15,甜了青梅配竹马 第015集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000016,16,甜了青梅配竹马 第016集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000017,17,甜了青梅配竹马 第017集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000018,18,甜了青梅配竹马 第018集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000019,19,甜了青梅配竹马 第019集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000020,20,甜了青梅配竹马 第020集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000021,21,甜了青梅配竹马 第021集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000022,22,甜了青梅配竹马 第022集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000023,23,甜了青梅配竹马 第023集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000024,24,甜了青梅配竹马 第024集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000025,25,甜了青梅配竹马 第025集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000026,26,甜了青梅配竹马 第026集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000027,27,甜了青梅配竹马 第027集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000028,28,甜了青梅配竹马 第028集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000029,29,甜了青梅配竹马 第029集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,97677384,9767738400000030,30,甜了青梅配竹马 第030集,free,2026-04-02,,,,https://www.lrts.me/book/97677384
book,34335,34335_1,1,《血梅花》 第01集,free,2017-07-14,,,,https://www.lrts.me/book/34335
book,34335,34335_2,2,《血梅花》 第02集,free,2017-07-14,,,,https://www.lrts.me/book/34335
book,34335,34335_3,3,《血梅花》 第03集,free,2017-07-14,,,,https://www.lrts.me/book/34335
book,34335,34335_4,4,《血梅花》 第04集,free,2017-07-14,,,,https://www.lrts.me/book/34335
book,34335,34335_5,5,《血梅花》 第05集,free,2017-07-14,,,,https://www.lrts.me/book/34335
book,34335,34335_6,6,《血梅花》 第06集,free,2017-07-14,,,,https://www.lrts.me/book/34335
book,34335,34335_7,7,《血梅花》 第07集,paid,2017-07-14,,,,https://www.lrts.me/book/34335
book,34335,34335_8,8,《血梅花》 第08集,paid,2017-07-14,,,,https://www.lrts.me/book/34335
book,34335,34335_9,9,《血梅花》 第09集,paid,2017-07-14,,,,https://www.lrts.me/book/34335
book,34335,34335_10,10,《血梅花》 第10集,paid,2017-07-14,,,,https://www.lrts.me/book/34335
book,34335,3433500000011,11,《血梅花》 第11集,paid,2024-08-22,,,,https://www.lrts.me/book/34335
book,34335,3433500000012,12,《血梅花》 第12集,paid,2025-06-08,,,,https://www.lrts.me/book/34335
book,34335,3433500000013,13,《血梅花》 第13集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34335,3433500000014,14,《血梅花》 第14集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34335,3433500000015,15,《血梅花》 第15集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34335,3433500000016,16,《血梅花》 第16集,paid,2025-06-08,,,,https://www.lrts.me/book/34335
book,34335,3433500000017,17,《血梅花》 第17集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34335,3433500000018,18,《血梅花》 第18集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34335,3433500000019,19,《血梅花》 第19集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34335,3433500000020,20,《血梅花》 第20集,paid,2025-06-08,,,,https://www.lrts.me/book/34335
book,34335,3433500000021,21,《血梅花》 第21集,paid,2025-06-08,,,,https://www.lrts.me/book/34335
book,34335,3433500000022,22,《血梅花》 第22集,paid,2025-06-08,,,,https://www.lrts.me/book/34335
book,34335,3433500000023,23,《血梅花》 第23集,paid,2025-06-08,,,,https://www.lrts.me/book/34335
book,34335,3433500000024,24,《血梅花》 第24集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34335,3433500000025,25,《血梅花》 第25集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34335,3433500000026,26,《血梅花》 第26集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34335,3433500000027,27,《血梅花》 第27集,paid,2025-06-08,,,,https://www.lrts.me/book/34335
book,34335,3433500000028,28,《血梅花》 第28集,paid,2025-06-08,,,,https://www.lrts.me/book/34335
book,34335,3433500000029,29,《血梅花》 第29集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34335,3433500000030,30,《血梅花》 第30集,paid,2025-05-26,,,,https://www.lrts.me/book/34335
book,34487967,34487967_1,1,《血证》 第01集,free,2019-08-06,,,,https://www.lrts.me/book/34487967
book,34487967,34487967_2,2,《血证》 第02集,free,2019-08-06,,,,https://www.lrts.me/book/34487967
book,34487967,34487967_3,3,《血证》 第03集,free,2019-08-06,,,,https://www.lrts.me/book/34487967
book,34487967,34487967_4,4,《血证》 第04集,free,2019-08-06,,,,https://www.lrts.me/book/34487967
book,34487967,34487967_5,5,《血证》 第05集,free,2019-08-06,,,,https://www.lrts.me/book/34487967
book,34487967,34487967_6,6,《血证》 第06集,free,2019-08-06,,,,https://www.lrts.me/book/34487967
book,34487967,34487967_7,7,《血证》 第07集,free,2019-08-06,,,,https://www.lrts.me/book/34487967
book,34487967,34487967_8,8,《血证》 第08集,free,2019-08-06,,,,https://www.lrts.me/book/34487967
book,34487967,34487967_9,9,《血证》 第09集,free,2019-08-06,,,,https://www.lrts.me/book/34487967
book,34487967,34487967_10,10,《血证》 第10集,paid,2019-08-06,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000011,11,《血证》 第11集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000012,12,《血证》 第12集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000013,13,《血证》 第13集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000014,14,《血证》 第14集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000015,15,《血证》 第15集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000016,16,《血证》 第16集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000017,17,《血证》 第17集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000018,18,《血证》 第18集,paid,2024-10-12,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000019,19,《血证》 第19集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000020,20,《血证》 第20集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000021,21,《血证》 第21集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000022,22,《血证》 第22集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000023,23,《血证》 第23集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000024,24,《血证》 第24集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000025,25,《血证》 第25集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000026,26,《血证》 第26集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000027,27,《血证》 第27集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000028,28,《血证》 第28集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000029,29,《血证》 第29集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,34487967,3448796700000030,30,《血证》 第30集,paid,2025-05-26,,,,https://www.lrts.me/book/34487967
book,61637384,61637384_1,1,走向胜利01,free,2019-07-29,,,,https://www.lrts.me/book/61637384
book,61637384,61637384_2,2,走向胜利02,free,2019-07-29,,,,https://www.lrts.me/book/61637384
book,61637384,61637384_3,3,走向胜利03,free,2019-07-29,,,,https://www.lrts.me/book/61637384
book,61637384,61637384_4,4,走向胜利04,free,2019-07-29,,,,https://www.lrts.me/book/61637384
book,61637384,61637384_5,5,走向胜利05,paid,2019-07-29,,,,https://www.lrts.me/book/61637384
book,61637384,61637384_6,6,走向胜利06,paid,2019-07-29,,,,https://www.lrts.me/book/61637384
book,61637384,61637384_7,7,走向胜利07,paid,2019-07-29,,,,https://www.lrts.me/book/61637384
book,61637384,61637384_8,8,走向胜利08,paid,2019-07-29,,,,https://www.lrts.me/book/61637384
book,61637384,61637384_9,9,走向胜利09,paid,2019-07-29,,,,https://www.lrts.me/book/61637384
book,61637384,61637384_10,10,走向胜利10,paid,2019-07-29,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000011,11,走向胜利11,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000012,12,走向胜利12,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000013,13,走向胜利13,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000014,14,走向胜利14,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000015,15,走向胜利15,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000016,16,走向胜利16,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000017,17,走向胜利17,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000018,18,走向胜利18,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000019,19,走向胜利19,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000020,20,走向胜利20,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000021,21,走向胜利21,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000022,22,走向胜利22,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000023,23,走向胜利23,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000024,24,走向胜利24,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000025,25,走向胜利25,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000026,26,走向胜利26,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000027,27,走向胜利27,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000028,28,走向胜利28,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000029,29,走向胜利29,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,61637384,6163738400000030,30,走向胜利30,paid,2025-05-26,,,,https://www.lrts.me/book/61637384
book,72423744,72423744_1,1,第1集_《解放南京》,free,2021-02-03,,,,https://www.lrts.me/book/72423744
book,72423744,72423744_2,2,第2集_《解放南京》,free,2021-02-03,,,,https://www.lrts.me/book/72423744
book,72423744,72423744_3,3,第3集_《解放南京》,free,2021-02-03,,,,https://www.lrts.me/book/72423744
book,72423744,72423744_4,4,第4集_《解放南京》,free,2021-02-03,,,,https://www.lrts.me/book/72423744
book,72423744,72423744_5,5,第5集_《解放南京》,free,2021-02-03,,,,https://www.lrts.me/book/72423744
book,72423744,72423744_6,6,第6集_《解放南京》,paid,2021-02-03,,,,https://www.lrts.me/book/72423744
book,72423744,72423744_7,7,第7集_《解放南京》,paid,2021-02-03,,,,https://www.lrts.me/book/72423744
book,72423744,72423744_8,8,第8集_《解放南京》,paid,2021-02-03,,,,https://www.lrts.me/book/72423744
book,72423744,72423744_9,9,第9集_《解放南京》,paid,2021-02-03,,,,https://www.lrts.me/book/72423744
book,72423744,72423744_10,10,第10集_《解放南京》,paid,2021-02-03,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000011,11,第11集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000012,12,第12集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000013,13,第13集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000014,14,第14集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000015,15,第15集_《解放南京》,paid,2026-06-01,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000016,16,第16集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000017,17,第17集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000018,18,第18集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000019,19,第19集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000020,20,第20集_《解放南京》,paid,2026-06-03,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000021,21,第21集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000022,22,第22集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000023,23,第23集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000024,24,第24集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000025,25,第25集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000026,26,第26集_《解放南京》,paid,2025-11-15,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000027,27,第27集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000028,28,第28集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000029,29,第29集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,72423744,7242374400000030,30,第30集_《解放南京》,paid,2025-09-24,,,,https://www.lrts.me/book/72423744
book,29021,29021_1,1,﻿第000集_将夜预告片,free,2018-09-19,,,,https://www.lrts.me/book/29021
book,29021,29021_2,2,﻿第001集_开头,free,2018-09-21,,,,https://www.lrts.me/book/29021
book,29021,29021_3,3,第002集_渭城有雨，少年有侍-,free,2018-09-19,,,,https://www.lrts.me/book/29021
book,29021,29021_4,4,第003集_唐人的朴素是非观,free,2018-09-19,,,,https://www.lrts.me/book/29021
book,29021,29021_5,5,第004集_非典型唐人的前路探讨,free,2018-09-19,,,,https://www.lrts.me/book/29021
book,29021,29021_6,6,第005集_此去长安混人样,free,2018-09-19,,,,https://www.lrts.me/book/29021
book,29021,29021_7,7,第006集_北山道外，一箭南来,free,2018-09-19,,,,https://www.lrts.me/book/29021
book,29021,29021_8,8,第007集_心如磐石的侍卫们,free,2018-09-19,,,,https://www.lrts.me/book/29021
book,29021,29021_9,9,第008集_那剑悲鸣赞叹,free,2018-09-19,,,,https://www.lrts.me/book/29021
book,29021,29021_10,10,第009集_魔宗断指与边军闪箭,free,2018-09-19,,,,https://www.lrts.me/book/29021
book,29021,2902100000011,11,第010集_我有三把刀,free,2026-04-30,,,,https://www.lrts.me/book/29021
book,29021,2902100000012,12,第011集_他从山中来，带着小姑娘,free,2026-04-30,,,,https://www.lrts.me/book/29021
